country,glacier_name,glacier_id,change_id,lower_elevation,upper_elevation,area,elevation_change,elevation_change_unc,volume_change,volume_change_unc,remarks
KZ,MURAVLEV,796,3068,3580,3590,,-0.64,,-6000,,
KZ,MURAVLEV,796,3068,3590,3600,,-0.65,,-7000,,
KZ,MURAVLEV,796,3068,3600,3610,,-0.66,,-14000,,
KZ,MURAVLEV,796,3068,3610,3620,,-0.67,,-18000,,
KZ,MURAVLEV,796,3069,3400,3410,,0.3,,3000,,
KZ,MURAVLEV,796,3069,3410,3420,,0.27,,2000,,
KZ,MURAVLEV,796,3069,3420,3430,,0.24,,3000,,
KZ,MURAVLEV,796,3069,3430,3440,,0.24,,3000,,
KZ,MURAVLEV,796,3069,3440,3450,,0.29,,4000,,
KZ,MURAVLEV,796,3069,3450,3460,,0.35,,4000,,
KZ,MURAVLEV,796,3069,3460,3470,,0.4,,4000,,
KZ,MURAVLEV,796,3069,3470,3480,,0.47,,5000,,
KZ,MURAVLEV,796,3069,3480,3490,,0.54,,6000,,
KZ,MURAVLEV,796,3069,3490,3500,,0.63,,11000,,
KZ,MURAVLEV,796,3069,3500,3510,,0.71,,10000,,
KZ,MURAVLEV,796,3069,3510,3520,,0.77,,12000,,
KZ,MURAVLEV,796,3069,3520,3530,,0.84,,13000,,
KZ,MURAVLEV,796,3069,3530,3540,,0.91,,15000,,
KZ,MURAVLEV,796,3069,3540,3550,,0.99,,15000,,
KZ,MURAVLEV,796,3069,3550,3560,,1.02,,15000,,
KZ,MURAVLEV,796,3069,3560,3570,,1.03,,15000,,
KZ,MURAVLEV,796,3069,3570,3580,,1.02,,10000,,
KZ,MURAVLEV,796,3069,3580,3590,,1.01,,9000,,
KZ,MURAVLEV,796,3069,3590,3600,,0.91,,10000,,
KZ,MURAVLEV,796,3069,3600,3610,,0.76,,17000,,
KZ,MURAVLEV,796,3069,3610,3620,,0.6,,16000,,
KZ,MURAVLEV,796,3070,3400,3410,,-0.55,,-6000,,
KZ,MURAVLEV,796,3070,3410,3420,,-0.53,,-4000,,
KZ,MURAVLEV,796,3070,3420,3430,,-0.52,,-6000,,
KZ,MURAVLEV,796,3070,3430,3440,,-0.52,,-7000,,
KZ,MURAVLEV,796,3070,3440,3450,,-0.55,,-8000,,
KZ,MURAVLEV,796,3070,3450,3460,,-0.58,,-7000,,
KZ,MURAVLEV,796,3070,3460,3470,,-0.56,,-5000,,
KZ,MURAVLEV,796,3070,3470,3480,,-0.55,,-6000,,
KZ,MURAVLEV,796,3070,3480,3490,,-0.55,,-6000,,
KZ,MURAVLEV,796,3070,3490,3500,,-0.56,,-10000,,
KZ,MURAVLEV,796,3070,3500,3510,,-0.52,,-7000,,
KZ,MURAVLEV,796,3070,3510,3520,,-0.42,,-6000,,
KZ,MURAVLEV,796,3070,3520,3530,,-0.28,,-4000,,
KZ,MURAVLEV,796,3070,3530,3540,,-0.12,,-2000,,
KZ,MURAVLEV,796,3070,3540,3550,,0.06,,1000,,
KZ,MURAVLEV,796,3070,3550,3560,,0.19,,3000,,
KZ,MURAVLEV,796,3070,3560,3570,,0.32,,5000,,
KZ,MURAVLEV,796,3070,3570,3580,,0.37,,4000,,
KZ,MURAVLEV,796,3070,3580,3590,,0.38,,3000,,
KZ,MURAVLEV,796,3070,3590,3600,,0.29,,3000,,
KZ,MURAVLEV,796,3070,3600,3610,,0.17,,4000,,
KZ,MURAVLEV,796,3070,3610,3620,,0.04,,1000,,
KZ,MURAVLEV,796,3071,3400,3410,,-0.88,,-9000,,
KZ,MURAVLEV,796,3071,3410,3420,,-0.89,,-7000,,
KZ,MURAVLEV,796,3071,3420,3430,,-0.88,,-10000,,
KZ,MURAVLEV,796,3071,3430,3440,,-0.88,,-11000,,
KZ,MURAVLEV,796,3071,3440,3450,,-0.87,,-12000,,
KZ,MURAVLEV,796,3071,3450,3460,,-0.84,,-10000,,
KZ,MURAVLEV,796,3071,3460,3470,,-0.8,,-7000,,
KZ,MURAVLEV,796,3071,3470,3480,,-0.77,,-8000,,
KZ,MURAVLEV,796,3071,3480,3490,,-0.74,,-8000,,
KZ,MURAVLEV,796,3071,3490,3500,,-0.71,,-12000,,
KZ,MURAVLEV,796,3071,3500,3510,,-0.65,,-9000,,
KZ,MURAVLEV,796,3071,3510,3520,,-0.63,,-9000,,
KZ,MURAVLEV,796,3071,3520,3530,,-0.65,,-10000,,
KZ,MURAVLEV,796,3071,3530,3540,,-0.66,,-11000,,
KZ,MURAVLEV,796,3071,3540,3550,,-0.68,,-10000,,
KZ,MURAVLEV,796,3071,3550,3560,,-0.69,,-10000,,
KZ,MURAVLEV,796,3071,3560,3570,,-0.72,,-11000,,
KZ,MURAVLEV,796,3071,3570,3580,,-0.75,,-8000,,
KZ,MURAVLEV,796,3071,3580,3590,,-0.75,,-7000,,
KZ,MURAVLEV,796,3071,3590,3600,,-0.76,,-8000,,
KZ,MURAVLEV,796,3071,3600,3610,,-0.77,,-17000,,
KZ,MURAVLEV,796,3071,3610,3620,,-0.77,,-21000,,
KZ,MURAVLEV,796,3072,3400,3410,,-0.63,,-6000,,
KZ,MURAVLEV,796,3072,3410,3420,,-0.59,,-5000,,
KZ,MURAVLEV,796,3072,3420,3430,,-0.57,,-6000,,
KZ,MURAVLEV,796,3072,3430,3440,,-0.57,,-7000,,
KZ,MURAVLEV,796,3072,3440,3450,,-0.6,,-8000,,
KZ,MURAVLEV,796,3072,3450,3460,,-0.65,,-8000,,
KZ,MURAVLEV,796,3072,3460,3470,,-0.61,,-5000,,
KZ,MURAVLEV,796,3072,3470,3480,,-0.59,,-6000,,
KZ,MURAVLEV,796,3072,3480,3490,,-0.57,,-6000,,
KZ,MURAVLEV,796,3072,3490,3500,,-0.57,,-10000,,
KZ,MURAVLEV,796,3072,3500,3510,,-0.58,,-8000,,
KZ,MURAVLEV,796,3072,3510,3520,,-0.6,,-9000,,
KZ,MURAVLEV,796,3072,3520,3530,,-0.61,,-9000,,
KZ,MURAVLEV,796,3072,3530,3540,,-0.63,,-11000,,
KZ,MURAVLEV,796,3072,3540,3550,,-0.65,,-10000,,
KZ,MURAVLEV,796,3072,3550,3560,,-0.66,,-10000,,
KZ,MURAVLEV,796,3072,3560,3570,,-0.66,,-10000,,
KZ,MURAVLEV,796,3072,3570,3580,,-0.64,,-6000,,
KZ,MURAVLEV,796,3072,3580,3590,,-0.66,,-6000,,
KZ,MURAVLEV,796,3072,3590,3600,,-0.65,,-7000,,
KZ,MURAVLEV,796,3072,3600,3610,,-0.62,,-14000,,
KZ,MURAVLEV,796,3072,3610,3620,,-0.58,,-16000,,
KZ,MURAVLEV,796,3073,3400,3410,,-1.03,,-9000,,
KZ,MURAVLEV,796,3073,3410,3420,,-1.03,,-8000,,
KZ,MURAVLEV,796,3073,3420,3430,,-1.04,,-11000,,
KZ,MURAVLEV,796,3073,3430,3440,,-1.04,,-14000,,
KZ,MURAVLEV,796,3073,3440,3450,,-1.06,,-15000,,
KZ,MURAVLEV,796,3073,3450,3460,,-1.09,,-13000,,
KZ,MURAVLEV,796,3073,3460,3470,,-1.07,,-10000,,
KZ,MURAVLEV,796,3073,3470,3480,,-1.04,,-11000,,
KZ,MURAVLEV,796,3073,3480,3490,,-0.97,,-11000,,
KZ,MURAVLEV,796,3073,3490,3500,,-0.84,,-14000,,
KZ,MURAVLEV,796,3073,3500,3510,,-0.78,,-11000,,
KZ,MURAVLEV,796,3073,3510,3520,,-0.84,,-13000,,
KZ,MURAVLEV,796,3073,3520,3530,,-0.8,,-12000,,
KZ,MURAVLEV,796,3073,3530,3540,,-0.76,,-13000,,
KZ,MURAVLEV,796,3073,3540,3550,,-0.74,,-11000,,
KZ,MURAVLEV,796,3073,3550,3560,,-0.73,,-11000,,
KZ,MURAVLEV,796,3073,3560,3570,,-0.69,,-10000,,
KZ,MURAVLEV,796,3073,3570,3580,,-0.63,,-6000,,
KZ,MURAVLEV,796,3073,3580,3590,,-0.65,,-6000,,
KZ,MURAVLEV,796,3073,3590,3600,,-0.7,,-8000,,
KZ,MURAVLEV,796,3073,3600,3610,,-0.72,,-16000,,
KZ,MURAVLEV,796,3073,3610,3620,,-0.77,,-21000,,
KZ,MURAVLEV,796,3074,3400,3410,,-1.16,,-9000,,
KZ,MURAVLEV,796,3074,3410,3420,,-1.15,,-9000,,
KZ,MURAVLEV,796,3074,3420,3430,,-1.14,,-12000,,
KZ,MURAVLEV,796,3074,3430,3440,,-1.13,,-15000,,
KZ,MURAVLEV,796,3074,3440,3450,,-1.07,,-15000,,
KZ,MURAVLEV,796,3074,3450,3460,,-1.02,,-12000,,
KZ,MURAVLEV,796,3074,3460,3470,,-0.96,,-9000,,
KZ,MURAVLEV,796,3074,3470,3480,,-0.86,,-9000,,
KZ,MURAVLEV,796,3074,3480,3490,,-0.82,,-9000,,
KZ,MURAVLEV,796,3074,3490,3500,,-0.72,,-12000,,
KZ,MURAVLEV,796,3074,3500,3510,,-0.64,,-9000,,
KZ,MURAVLEV,796,3074,3510,3520,,-0.6,,-9000,,
KZ,MURAVLEV,796,3074,3520,3530,,-0.6,,-9000,,
KZ,MURAVLEV,796,3074,3530,3540,,-0.63,,-11000,,
KZ,MURAVLEV,796,3074,3540,3550,,-0.62,,-9000,,
KZ,MURAVLEV,796,3074,3550,3560,,-0.62,,-9000,,
KZ,MURAVLEV,796,3074,3560,3570,,-0.62,,-9000,,
KZ,MURAVLEV,796,3074,3570,3580,,-0.6,,-6000,,
KZ,MURAVLEV,796,3074,3580,3590,,-0.61,,-5000,,
KZ,MURAVLEV,796,3074,3590,3600,,-0.63,,-7000,,
KZ,MURAVLEV,796,3074,3600,3610,,-0.64,,-14000,,
KZ,MURAVLEV,796,3074,3610,3620,,-0.62,,-17000,,
KZ,MURAVLEV,796,3075,3400,3410,,-0.88,,-7000,,
KZ,MURAVLEV,796,3075,3410,3420,,-0.89,,-7000,,
KZ,MURAVLEV,796,3075,3420,3430,,-0.89,,-10000,,
KZ,MURAVLEV,796,3075,3430,3440,,-0.9,,-12000,,
KZ,MURAVLEV,796,3075,3440,3450,,-0.93,,-13000,,
KZ,MURAVLEV,796,3075,3450,3460,,-1,,-12000,,
KZ,MURAVLEV,796,3075,3460,3470,,-1.06,,-10000,,
KZ,MURAVLEV,796,3075,3470,3480,,-0.95,,-10000,,
KZ,MURAVLEV,796,3075,3480,3490,,-0.74,,-8000,,
KZ,MURAVLEV,796,3075,3490,3500,,-0.61,,-10000,,
KZ,MURAVLEV,796,3075,3500,3510,,-0.55,,-8000,,
KZ,MURAVLEV,796,3075,3510,3520,,-0.57,,-9000,,
KZ,MURAVLEV,796,3075,3520,3530,,-0.6,,-9000,,
KZ,MURAVLEV,796,3075,3530,3540,,-0.63,,-11000,,
KZ,MURAVLEV,796,3075,3540,3550,,-0.63,,-9000,,
KZ,MURAVLEV,796,3075,3550,3560,,-0.62,,-9000,,
KZ,MURAVLEV,796,3075,3560,3570,,-0.58,,-9000,,
KZ,MURAVLEV,796,3075,3570,3580,,-0.53,,-5000,,
KZ,MURAVLEV,796,3075,3580,3590,,-0.56,,-5000,,
KZ,MURAVLEV,796,3075,3590,3600,,-0.6,,-7000,,
KZ,MURAVLEV,796,3075,3600,3610,,-0.63,,-14000,,
KZ,MURAVLEV,796,3075,3610,3620,,-0.68,,-18000,,
KZ,MURAVLEV,796,3076,3400,3410,,-0.48,,-3000,,
KZ,MURAVLEV,796,3076,3410,3420,,-0.49,,-4000,,
KZ,MURAVLEV,796,3076,3420,3430,,-0.49,,-5000,,
KZ,MURAVLEV,796,3076,3430,3440,,-0.5,,-6000,,
KZ,MURAVLEV,796,3076,3440,3450,,-0.51,,-7000,,
KZ,MURAVLEV,796,3076,3450,3460,,-0.45,,-5000,,
KZ,MURAVLEV,796,3076,3460,3470,,-0.33,,-3000,,
KZ,MURAVLEV,796,3076,3470,3480,,-0.31,,-3000,,
KZ,MURAVLEV,796,3076,3480,3490,,-0.24,,-3000,,
KZ,MURAVLEV,796,3076,3490,3500,,-0.23,,-4000,,
KZ,MURAVLEV,796,3076,3500,3510,,-0.15,,-2000,,
KZ,MURAVLEV,796,3076,3510,3520,,0.04,,1000,,
KZ,MURAVLEV,796,3076,3520,3530,,0.11,,2000,,
KZ,MURAVLEV,796,3076,3530,3540,,0.15,,2000,,
KZ,MURAVLEV,796,3076,3540,3550,,0.13,,2000,,
KZ,MURAVLEV,796,3076,3550,3560,,0.11,,2000,,
KZ,MURAVLEV,796,3076,3560,3570,,0.11,,2000,,
KZ,MURAVLEV,796,3076,3570,3580,,0.14,,1000,,
KZ,MURAVLEV,796,3076,3580,3590,,0.07,,1000,,
KZ,MURAVLEV,796,3076,3590,3600,,0.06,,1000,,
KZ,MURAVLEV,796,3076,3600,3610,,0.12,,3000,,
KZ,MURAVLEV,796,3076,3610,3620,,0.1,,3000,,
KZ,MURAVLEV,796,3077,3400,3410,,-0.86,,-6000,,
KZ,MURAVLEV,796,3077,3410,3420,,-0.84,,-7000,,
KZ,MURAVLEV,796,3077,3420,3430,,-0.82,,-9000,,
KZ,MURAVLEV,796,3077,3430,3440,,-0.79,,-10000,,
KZ,MURAVLEV,796,3077,3440,3450,,-0.73,,-10000,,
KZ,MURAVLEV,796,3077,3450,3460,,-0.6,,-7000,,
KZ,MURAVLEV,796,3077,3460,3470,,-0.57,,-5000,,
KZ,MURAVLEV,796,3077,3470,3480,,-0.52,,-6000,,
KZ,MURAVLEV,796,3077,3480,3490,,-0.45,,-5000,,
KZ,MURAVLEV,796,3077,3490,3500,,-0.39,,-7000,,
KZ,MURAVLEV,796,3077,3500,3510,,-0.39,,-5000,,
KZ,MURAVLEV,796,3077,3510,3520,,-0.37,,-6000,,
KZ,MURAVLEV,796,3077,3520,3530,,-0.33,,-5000,,
KZ,MURAVLEV,796,3077,3530,3540,,-0.26,,-4000,,
KZ,MURAVLEV,796,3077,3540,3550,,-0.24,,-4000,,
KZ,MURAVLEV,796,3077,3550,3560,,-0.2,,-3000,,
KZ,MURAVLEV,796,3077,3560,3570,,-0.12,,-2000,,
KZ,MURAVLEV,796,3077,3570,3580,,0.02,,0,,
KZ,MURAVLEV,796,3077,3580,3590,,-0.03,,0,,
KZ,MURAVLEV,796,3077,3590,3600,,-0.19,,-2000,,
KZ,MURAVLEV,796,3077,3600,3610,,-0.19,,-4000,,
KZ,MURAVLEV,796,3077,3610,3620,,-0.12,,-3000,,
KZ,MURAVLEV,796,3078,3400,3410,,-0.91,,-5000,,
KZ,MURAVLEV,796,3078,3410,3420,,-0.92,,-7000,,
KZ,MURAVLEV,796,3078,3420,3430,,-0.93,,-10000,,
KZ,MURAVLEV,796,3078,3430,3440,,-0.95,,-12000,,
KZ,MURAVLEV,796,3078,3440,3450,,-1.02,,-14000,,
KZ,MURAVLEV,796,3078,3450,3460,,-0.96,,-12000,,
KZ,MURAVLEV,796,3078,3460,3470,,-0.84,,-8000,,
KZ,MURAVLEV,796,3078,3470,3480,,-0.82,,-9000,,
KZ,MURAVLEV,796,3078,3480,3490,,-0.86,,-9000,,
KZ,MURAVLEV,796,3078,3490,3500,,-0.88,,-15000,,
KZ,MURAVLEV,796,3078,3500,3510,,-0.76,,-11000,,
KZ,MURAVLEV,796,3078,3510,3520,,-0.68,,-10000,,
KZ,MURAVLEV,796,3078,3520,3530,,-0.69,,-10000,,
KZ,MURAVLEV,796,3078,3530,3540,,-0.59,,-9000,,
KZ,MURAVLEV,796,3078,3540,3550,,-0.49,,-7000,,
KZ,MURAVLEV,796,3078,3550,3560,,-0.51,,-7000,,
KZ,MURAVLEV,796,3078,3560,3570,,-0.37,,-6000,,
KZ,MURAVLEV,796,3078,3570,3580,,-0.11,,-1000,,
KZ,MURAVLEV,796,3078,3580,3590,,-0.09,,-1000,,
KZ,MURAVLEV,796,3078,3590,3600,,0.09,,1000,,
KZ,MURAVLEV,796,3078,3600,3610,,0.11,,2000,,
KZ,MURAVLEV,796,3078,3610,3620,,-0.01,,0,,
KZ,MURAVLEV,796,3079,3400,3410,,-1.99,,-12000,,
KZ,MURAVLEV,796,3079,3410,3420,,-2.02,,-16000,,
KZ,MURAVLEV,796,3079,3420,3430,,-2.03,,-22000,,
KZ,MURAVLEV,796,3079,3430,3440,,-2.08,,-27000,,
KZ,MURAVLEV,796,3079,3440,3450,,-2.2,,-31000,,
KZ,MURAVLEV,796,3079,3450,3460,,-2.18,,-26000,,
KZ,MURAVLEV,796,3079,3460,3470,,-2.14,,-19000,,
KZ,MURAVLEV,796,3079,3470,3480,,-1.99,,-22000,,
KZ,MURAVLEV,796,3079,3480,3490,,-1.69,,-19000,,
KZ,MURAVLEV,796,3079,3490,3500,,-1.49,,-25000,,
KZ,MURAVLEV,796,3079,3500,3510,,-1.54,,-22000,,
KZ,MURAVLEV,796,3079,3510,3520,,-1.65,,-25000,,
KZ,MURAVLEV,796,3079,3520,3530,,-1.6,,-24000,,
KZ,MURAVLEV,796,3079,3530,3540,,-1.5,,-26000,,
KZ,MURAVLEV,796,3079,3540,3550,,-1.43,,-22000,,
KZ,MURAVLEV,796,3079,3550,3560,,-1.43,,-22000,,
KZ,MURAVLEV,796,3079,3560,3570,,-1.43,,-22000,,
KZ,MURAVLEV,796,3079,3570,3580,,-1.35,,-13000,,
KZ,MURAVLEV,796,3079,3580,3590,,-1.3,,-12000,,
KZ,MURAVLEV,796,3079,3590,3600,,-1.18,,-13000,,
KZ,MURAVLEV,796,3079,3600,3610,,-1.16,,-25000,,
KZ,MURAVLEV,796,3079,3610,3620,,-1.22,,-33000,,
KZ,SHUMSKIY,797,678,3140,3160,,-1.28,,-8000,,
KZ,SHUMSKIY,797,678,3160,3180,,-1.34,,-20000,,
KZ,SHUMSKIY,797,678,3180,3200,,-1.14,,-36000,,
KZ,SHUMSKIY,797,678,3200,3220,,-0.03,,-32000,,
KZ,SHUMSKIY,797,678,3220,3240,,-0.87,,-23000,,
KZ,SHUMSKIY,797,678,3240,3260,,-0.67,,-15000,,
KZ,SHUMSKIY,797,678,3260,3280,,-0.72,,-14000,,
KZ,SHUMSKIY,797,678,3280,3300,,-0.84,,-22000,,
KZ,SHUMSKIY,797,678,3300,3320,,-0.82,,-38000,,
KZ,SHUMSKIY,797,678,3320,3340,,-0.77,,-41000,,
KZ,SHUMSKIY,797,678,3340,3360,,-0.73,,-25000,,
KZ,SHUMSKIY,797,678,3360,3380,,-0.65,,-20000,,
KZ,SHUMSKIY,797,678,3380,3400,,-0.62,,-24000,,
KZ,SHUMSKIY,797,678,3400,3420,,-0.64,,-33000,,
KZ,SHUMSKIY,797,678,3420,3440,,-0.59,,-54000,,
KZ,SHUMSKIY,797,678,3440,3460,,-0.46,,-27000,,
KZ,SHUMSKIY,797,678,3460,3480,,-0.34,,-15000,,
KZ,SHUMSKIY,797,678,3480,3500,,-0.32,,-11000,,
KZ,SHUMSKIY,797,678,3500,3520,,-0.45,,-19000,,
KZ,SHUMSKIY,797,678,3520,3540,,-0.72,,-81000,,
KZ,SHUMSKIY,797,678,3540,3560,,-0.65,,-68000,,
KZ,SHUMSKIY,797,678,3560,3580,,-0.49,,-45000,,
KZ,SHUMSKIY,797,678,3580,3600,,-0.39,,-30000,,
KZ,SHUMSKIY,797,678,3600,3620,,-0.26,,-20000,,
KZ,SHUMSKIY,797,678,3620,3640,,-0.32,,-28000,,
KZ,SHUMSKIY,797,678,3640,3660,,-0.7,,-54000,,
KZ,SHUMSKIY,797,678,3660,3680,,-0.64,,-71000,,
KZ,SHUMSKIY,797,678,3680,3700,,-0.55,,-80000,,
KZ,SHUMSKIY,797,678,3700,3720,,-0.54,,-62000,,
KZ,SHUMSKIY,797,678,3720,3740,,-0.52,,-50000,,
KZ,SHUMSKIY,797,679,3140,3160,,-1.32,,-8000,,
KZ,SHUMSKIY,797,679,3160,3180,,-1.46,,-22000,,
KZ,SHUMSKIY,797,679,3180,3200,,-1.4,,-35000,,
KZ,SHUMSKIY,797,679,3200,3220,,-1.14,,-32000,,
KZ,SHUMSKIY,797,679,3220,3240,,-0.89,,-24000,,
KZ,SHUMSKIY,797,679,3240,3260,,-0.74,,-17000,,
KZ,SHUMSKIY,797,679,3260,3280,,-0.73,,-15000,,
KZ,SHUMSKIY,797,679,3280,3300,,-0.79,,-20000,,
KZ,SHUMSKIY,797,679,3300,3320,,-0.85,,-39000,,
KZ,SHUMSKIY,797,679,3320,3340,,-0.83,,-44000,,
KZ,SHUMSKIY,797,679,3340,3360,,-0.59,,-20000,,
KZ,SHUMSKIY,797,679,3360,3380,,-0.38,,-12000,,
KZ,SHUMSKIY,797,679,3380,3400,,-0.43,,-16000,,
KZ,SHUMSKIY,797,679,3400,3420,,-0.51,,-26000,,
KZ,SHUMSKIY,797,679,3420,3440,,-0.53,,-49000,,
KZ,SHUMSKIY,797,679,3440,3460,,-0.57,,-33000,,
KZ,SHUMSKIY,797,679,3460,3480,,-0.45,,-19000,,
KZ,SHUMSKIY,797,679,3480,3500,,-0.42,,-15000,,
KZ,SHUMSKIY,797,679,3500,3520,,-0.4,,-17000,,
KZ,SHUMSKIY,797,679,3520,3540,,-0.27,,-30000,,
KZ,SHUMSKIY,797,679,3540,3560,,-0.21,,-22000,,
KZ,SHUMSKIY,797,679,3560,3580,,0.1,,9000,,
KZ,SHUMSKIY,797,679,3580,3600,,-0.07,,-5000,,
KZ,SHUMSKIY,797,679,3600,3620,,-0.37,,-28000,,
KZ,SHUMSKIY,797,679,3620,3640,,-0.62,,-55000,,
KZ,SHUMSKIY,797,679,3640,3660,,-0.25,,-19000,,
KZ,SHUMSKIY,797,679,3660,3680,,-0.15,,-17000,,
KZ,SHUMSKIY,797,679,3680,3700,,-0.25,,-36000,,
KZ,SHUMSKIY,797,679,3700,3720,,-0.19,,-22000,,
KZ,SHUMSKIY,797,679,3720,3740,,-0.18,,-17000,,
KZ,SHUMSKIY,797,680,3140,3160,,-1.95,,-12000,,
KZ,SHUMSKIY,797,680,3160,3180,,-2.04,,-31000,,
KZ,SHUMSKIY,797,680,3180,3200,,-1.6,,-40000,,
KZ,SHUMSKIY,797,680,3200,3220,,-1.39,,-39000,,
KZ,SHUMSKIY,797,680,3220,3240,,-1.31,,-35000,,
KZ,SHUMSKIY,797,680,3240,3260,,-0.92,,-21000,,
KZ,SHUMSKIY,797,680,3260,3280,,-0.71,,-14000,,
KZ,SHUMSKIY,797,680,3280,3300,,-0.95,,-25000,,
KZ,SHUMSKIY,797,680,3300,3320,,-1.21,,-56000,,
KZ,SHUMSKIY,797,680,3320,3340,,-1.07,,-57000,,
KZ,SHUMSKIY,797,680,3340,3360,,-0.91,,-31000,,
KZ,SHUMSKIY,797,680,3360,3380,,-0.95,,-29000,,
KZ,SHUMSKIY,797,680,3380,3400,,-1,,-38000,,
KZ,SHUMSKIY,797,680,3400,3420,,-0.97,,-50000,,
KZ,SHUMSKIY,797,680,3420,3440,,-0.69,,-63000,,
KZ,SHUMSKIY,797,680,3440,3460,,-0.59,,-34000,,
KZ,SHUMSKIY,797,680,3460,3480,,-0.54,,-23000,,
KZ,SHUMSKIY,797,680,3480,3500,,-0.47,,-16000,,
KZ,SHUMSKIY,797,680,3500,3520,,-0.67,,-29000,,
KZ,SHUMSKIY,797,680,3520,3540,,-0.93,,-105000,,
KZ,SHUMSKIY,797,680,3540,3560,,-0.83,,-86000,,
KZ,SHUMSKIY,797,680,3560,3580,,-0.74,,-68000,,
KZ,SHUMSKIY,797,680,3580,3600,,-0.9,,-68000,,
KZ,SHUMSKIY,797,680,3600,3620,,-1.04,,-79000,,
KZ,SHUMSKIY,797,680,3620,3640,,-1.02,,-91000,,
KZ,SHUMSKIY,797,680,3640,3660,,-0.96,,-74000,,
KZ,SHUMSKIY,797,680,3660,3680,,-0.91,,-101000,,
KZ,SHUMSKIY,797,680,3680,3700,,-1.06,,-154000,,
KZ,SHUMSKIY,797,680,3700,3720,,-1.05,,-120000,,
KZ,SHUMSKIY,797,680,3720,3740,,-1.06,,-102000,,
KZ,SHUMSKIY,797,681,3140,3160,,-1.97,,-12000,,
KZ,SHUMSKIY,797,681,3160,3180,,-1.88,,-26000,,
KZ,SHUMSKIY,797,681,3180,3200,,-1.22,,-29000,,
KZ,SHUMSKIY,797,681,3200,3220,,-1.05,,-28000,,
KZ,SHUMSKIY,797,681,3220,3240,,-0.56,,-15000,,
KZ,SHUMSKIY,797,681,3240,3260,,-0.47,,-11000,,
KZ,SHUMSKIY,797,681,3260,3280,,-0.61,,-12000,,
KZ,SHUMSKIY,797,681,3280,3300,,-0.57,,-15000,,
KZ,SHUMSKIY,797,681,3300,3320,,-0.43,,-20000,,
KZ,SHUMSKIY,797,681,3320,3340,,-0.29,,-15000,,
KZ,SHUMSKIY,797,681,3340,3360,,-0.24,,-8000,,
KZ,SHUMSKIY,797,681,3360,3380,,0,,0,,
KZ,SHUMSKIY,797,681,3380,3400,,0.06,,2000,,
KZ,SHUMSKIY,797,681,3400,3420,,-0.16,,-8000,,
KZ,SHUMSKIY,797,681,3420,3440,,-0.07,,-6000,,
KZ,SHUMSKIY,797,681,3440,3460,,0.19,,11000,,
KZ,SHUMSKIY,797,681,3460,3480,,0.28,,12000,,
KZ,SHUMSKIY,797,681,3480,3500,,0.23,,8000,,
KZ,SHUMSKIY,797,681,3500,3520,,0.18,,8000,,
KZ,SHUMSKIY,797,681,3520,3540,,0.16,,18000,,
KZ,SHUMSKIY,797,681,3540,3560,,0.11,,11000,,
KZ,SHUMSKIY,797,681,3560,3580,,0.26,,24000,,
KZ,SHUMSKIY,797,681,3580,3600,,0.27,,20000,,
KZ,SHUMSKIY,797,681,3600,3620,,0.16,,12000,,
KZ,SHUMSKIY,797,681,3620,3640,,0.13,,12000,,
KZ,SHUMSKIY,797,681,3640,3660,,0.18,,14000,,
KZ,SHUMSKIY,797,681,3660,3680,,0.14,,16000,,
KZ,SHUMSKIY,797,681,3680,3700,,0.15,,22000,,
KZ,SHUMSKIY,797,681,3700,3720,,0.07,,8000,,
KZ,SHUMSKIY,797,681,3720,3740,,0.06,,6000,,
KZ,SHUMSKIY,797,682,3140,3160,,-2.2,,-11000,,
KZ,SHUMSKIY,797,682,3160,3180,,-2.03,,-28000,,
KZ,SHUMSKIY,797,682,3180,3200,,-1.67,,-38000,,
KZ,SHUMSKIY,797,682,3200,3220,,-1.46,,-39000,,
KZ,SHUMSKIY,797,682,3220,3240,,-1.01,,-26000,,
KZ,SHUMSKIY,797,682,3240,3260,,-0.88,,-20000,,
KZ,SHUMSKIY,797,682,3260,3280,,-0.83,,-17000,,
KZ,SHUMSKIY,797,682,3280,3300,,-0.77,,-20000,,
KZ,SHUMSKIY,797,682,3300,3320,,-0.74,,-34000,,
KZ,SHUMSKIY,797,682,3320,3340,,-0.73,,-39000,,
KZ,SHUMSKIY,797,682,3340,3360,,-0.61,,-21000,,
KZ,SHUMSKIY,797,682,3360,3380,,-0.48,,-15000,,
KZ,SHUMSKIY,797,682,3380,3400,,-0.5,,-19000,,
KZ,SHUMSKIY,797,682,3400,3420,,-0.57,,-30000,,
KZ,SHUMSKIY,797,682,3420,3440,,-0.14,,-13000,,
KZ,SHUMSKIY,797,682,3440,3460,,0.19,,11000,,
KZ,SHUMSKIY,797,682,3460,3480,,0.08,,3000,,
KZ,SHUMSKIY,797,682,3480,3500,,-0.02,,-1000,,
KZ,SHUMSKIY,797,682,3500,3520,,-0.04,,-2000,,
KZ,SHUMSKIY,797,682,3520,3540,,0.12,,14000,,
KZ,SHUMSKIY,797,682,3540,3560,,0.26,,27000,,
KZ,SHUMSKIY,797,682,3560,3580,,0.38,,35000,,
KZ,SHUMSKIY,797,682,3580,3600,,0.4,,30000,,
KZ,SHUMSKIY,797,682,3600,3620,,0.5,,38000,,
KZ,SHUMSKIY,797,682,3620,3640,,0.37,,33000,,
